venue_ID	Latitude	Longitude	Category	Num_Cluster	C_Latitude	C_Longitude
4b0810c6f964a5202a0323e3	52.459281000000004	13.322766	Coffee Shop	46	52.45971216666667	13.323143916666666
4c570ed17329c928dffd8d80	52.511964	13.455032999999998	Salon / Barbershop	7	52.51120609756097	13.458221105691056
4af9600bf964a5207f1122e3	52.511449	13.458473999999999	Hot Dog Joint	7	52.51120609756097	13.458221105691056
4bc357294cdfc9b64b319721	52.459654	13.323473000000002	Sushi Restaurant	46	52.45971216666667	13.323143916666666
4dd4c9a5d1649f0f0495abef	52.515195999999996	13.333969	Government Building	47	52.515074	13.33374
4adcda91f964a520c44b21e3	52.524446	13.439754999999998	Hospital	48	52.5245755	13.439152
4f590107e4b00c68f877e3d1	52.455591000000005	13.51136	Spa / Massage	49	52.4558885	13.511338
4adcda7df964a520864721e3	52.526614	13.433447	Park	50	52.526614	13.433447
4bd5890d4e32d13ad6efc080	52.499111	13.443060999999998	Italian Restaurant	51	52.49944576190476	13.44533833333333
4b20c85ff964a520973424e3	52.455055	13.510182999999998	Light Rail	52	52.454788	13.510339499999999
4deb4e17e4cdc079f49add8c	52.493860999999995	13.428997	Caf�	9	52.49343813953489	13.428344860465119
4d24d62653e4a0935fb78a77	52.441371	13.317707	Medical School	53	52.441241	13.317519999999998
4b03e6b6f964a520755022e3	52.518913	13.380574	Museum	54	52.51897399999999	13.380760333333333
4b930cc0f964a520823134e3	52.520376	13.387998000000001	Snack Place	5	52.51485293530997	13.388839533692723
4e0e4788b61c3fe47802248f	52.541509	13.355156	Residential Building (Apartment / Condo)	55	52.5416675	13.35531
4e422340a80925205551ab6d	52.517182	13.389107999999998	Coworking Space	5	52.51485293530997	13.388839533692723
4b538a1af964a52043a127e3	52.506505000000004	13.306718	Subway	56	52.50729253333334	13.306866933333335
4aec2226f964a5205ac521e3	52.504702	13.302984	Train Station	57	52.5049295	13.30304
4b53127ff964a5201d8e27e3	52.580313000000004	13.506	Home (private)	58	52.580313000000004	13.506
4b2b4426f964a52077b524e3	52.529954000000004	13.401013	Caf�	13	52.52937613095239	13.402031785714287
4adcda83f964a520b74821e3	52.524640000000005	13.395779000000001	Museum	4	52.52763541666667	13.388138493589741
4f16a28fe4b0044a285b0d53	52.530713	13.385060000000001	Office	4	52.52763541666667	13.388138493589741
4adcda72f964a520304521e3	52.521855	13.404597	Hotel	10	52.524242277472524	13.406784934065934
4b6c0ddef964a52089212ce3	52.544012	13.544683	Mall	59	52.54362085714286	13.544244142857142
4adcda70f964a520f14421e3	52.508039000000004	13.372926000000001	Hotel	28	52.508928448275874	13.374591540229886
4be5826a78e895219ea964ce	52.521809	13.412654000000002	Plaza	10	52.524242277472524	13.406784934065934
4ca087a054c8a1cdb10ba04b	52.499575	13.352215	Dentist's Office	31	52.499275235294114	13.35293905882353
4cbd49557148f04d0143ecab	52.528932999999995	13.430439000000002	Bus Line	60	52.529149999999994	13.430693333333336
4b24fa4cf964a520ee6a24e3	52.509128000000004	13.458763000000001	Lingerie Store	7	52.51120609756097	13.458221105691056
4b5e1666f964a520f17c29e3	52.509567000000004	13.457801000000002	Eastern European Restaurant	7	52.51120609756097	13.458221105691056
4b596614f964a520208728e3	52.563556000000005	13.326974	Subway	61	52.56342360000001	13.327443200000001
4ca7ba75ae1eef3b8ee33147	52.512173	13.31219	Chinese Restaurant	62	52.512049	13.311741999999999
4f146962e4b0380205a20afd	52.565186	13.322039000000002	Mall	63	52.56555925	13.32146825
4badfffaf964a52091793be3	52.528833	13.402161999999999	Bagel Shop	13	52.52937613095239	13.402031785714287
4e67ad1aa8098026756dc6d6	52.509406000000006	13.400473999999999	Office	64	52.509544000000005	13.400082666666664
4b1a8608f964a5209deb23e3	52.503921	13.382014999999999	Light Rail	65	52.50450236363636	13.38308118181818
4c2113f313c00f47586785de	52.502196	13.430635	Bar	66	52.50221545454545	13.431648000000001
4b1a6f2ef964a52052ea23e3	52.519315	13.45248	Light Rail	18	52.51950564285713	13.4523215
4bf7225f5ec320a1a17f86d3	52.539118	13.424263	Light Rail	67	52.53892922222222	13.424255666666667
4c1df6458b3aa593fc5b9b5f	52.540409999999994	13.411624	Light Rail	68	52.53972511235956	13.409972146067414
4adcda77f964a520fa4521e3	52.510684	13.456679999999999	Dive Bar	7	52.51120609756097	13.458221105691056
4adcda88f964a520834921e3	52.546581999999994	13.405669	Steakhouse	69	52.54672975	13.40563
4f3a180de4b0e3d3dac0e77f	52.556394	13.383751	Field	70	52.55568375	13.38358125
4f7c8b3ce4b01081e4c2f783	52.541180000000004	13.38744	Hostel	71	52.541180000000004	13.38744
4d6f878a0d996dcbee77b78e	52.501408	13.343256	Burrito Place	72	52.50197344	13.342691379999998
4b2798e1f964a520ab8724e3	52.509789000000005	13.282267000000001	Subway	73	52.509602	13.282186
4e80404493ad0d26297c9e16	52.492826	13.609476999999998	Food & Drink Shop	74	52.492826	13.609476999999998
4e5fa1c7922e68197bd76b90	52.491315	13.616833999999999	Home (private)	75	52.491315	13.616833999999999
4bfe4e73b68d0f47f5f5e957	52.55206	13.350164000000001	Grocery Store	76	52.55196466666666	13.350311333333332
4d921ee49d0f721eebee2573	52.51024	13.403701000000002	Hotel	77	52.51024	13.403701000000002
4b6db1b2f964a52027872ce3	52.50713399999999	13.280135999999999	Bus Station	78	52.50713399999999	13.280135999999999
4bfbb334f214a5936f76af0e	52.515701	13.389888000000001	Sandwich Place	5	52.51485293530997	13.388839533692723
4b6d7c11f964a5208f772ce3	52.524991	13.406039999999999	Bar	10	52.524242277472524	13.406784934065934
4adcda83f964a520c84821e3	52.454269	13.381635999999999	Restaurant	79	52.454308499999996	13.3815025
4f65a80ee4b0777dfd7e1d84	52.446847999999996	13.625558999999999	Home (private)	80	52.446847999999996	13.625558999999999
4d3b579a1fc36dcb9f9f70f5	52.507948	13.453504	Bar	81	52.50853916129032	13.452755483870968
4adcda79f964a5208c4621e3	52.543328	13.419082000000001	Caf�	82	52.542944444444444	13.419058666666666
4f7cbf9fe4b07071b4fe0669	52.507762	13.373071	Hotel	28	52.508928448275874	13.374591540229886
4adcda8bf964a520c84921e3	52.509873999999996	13.373482999999998	Multiplex	28	52.508928448275874	13.374591540229886
4d7f6e71555c5941c762d877	52.515972999999995	13.457479000000001	Bank	83	52.515774799999996	13.4568716
4f3e27d9e4b0b8bcf257035a	52.524164	13.532378	Office	84	52.524164	13.532378
4c19f64398f4a59392d000f6	52.525543000000006	13.379159	Medical School	85	52.525684	13.379408999999999
4af1e97cf964a52056e421e3	52.512538	13.418856	Office	86	52.512538	13.418856
4b137a59f964a5204a9723e3	52.543583999999996	13.364267000000002	Government Building	87	52.543530999999994	13.364053250000001
4bdfab69ffdec9280ae3eca1	52.534105000000004	13.513067000000001	Furniture / Home Store	88	52.53411800000001	13.5131385
4d43cb717e2e548180c4598f	52.58733	13.289676	Salon / Barbershop	89	52.58733	13.289676
4cfd32b4ee9cb60c194f99ad	52.549248999999996	13.354279	Grocery Store	90	52.5492085	13.354338
4af315a9f964a5207cea21e3	52.497583999999996	13.391834	Subway	91	52.49739133333333	13.392055333333332
4b599cc0f964a520e78e28e3	52.50755	13.381604999999999	Restaurant	42	52.50758133333334	13.381501666666665
4e386f0b887777123dc92ca3	52.619753	13.304487	Gas Station / Garage	92	52.619753	13.304487
4f3a4e1ae4b05ef0ee22705d	52.51975899999999	13.451445999999999	Garden	18	52.51950564285713	13.4523215
4b1a5981f964a5202ae923e3	52.509013	13.390085999999998	Electronics Store	5	52.51485293530997	13.388839533692723
4aec9042f964a520c2c821e3	52.529813	13.410364999999999	Steakhouse	10	52.524242277472524	13.406784934065934
4adcda83f964a520b04821e3	52.506955000000005	13.381948000000001	Art Gallery	42	52.50758133333334	13.381501666666665
4b77df55f964a52020ad2ee3	52.540358999999995	13.422168	Breakfast Spot	93	52.539637	13.421623888888888
4adcda8ff964a520e04a21e3	52.499078000000004	13.354159	Grocery Store	31	52.499275235294114	13.35293905882353
4b7ed75cf964a520800330e3	52.453412	13.513991	Gas Station / Garage	94	52.453412	13.513991
4af53e5df964a520a4f821e3	52.506257	13.45057	Light Rail	95	52.506479	13.45013
4b52099ef964a5201e6327e3	52.497799	13.347701999999998	Caf�	96	52.49809825	13.348783350000001
4e7225cc52b16b2491af4377	52.482415	13.318253	Home (private)	97	52.482415	13.318253
4e22d089b0fbdf9ba7b7c132	52.433704000000006	13.422251999999999	Park	98	52.433704000000006	13.422251999999999
4adcda77f964a520fd4521e3	52.510025	13.456257999999998	Spanish Restaurant	7	52.51120609756097	13.458221105691056
4bc98027fb84c9b64f341b3e	52.51086899999999	13.456785	Caf�	7	52.51120609756097	13.458221105691056
4b20a660f964a5209f3324e3	52.467567	13.489366	Light Rail	99	52.467375000000004	13.489301
4af84accf964a520e90b22e3	52.506917	13.468773	Vegetarian / Vegan Restaurant	100	52.50693285714285	13.468798714285716
4a1cc8d1f964a520617b1fe3	52.5216	13.410959	Train Station	10	52.524242277472524	13.406784934065934
4aeeda39f964a52063d421e3	52.552615	13.382076000000001	Subway	101	52.552615	13.382076000000001
4ee7c24f29c29fa3f6e3f38c	52.55103100000001	13.382907000000001	Home (private)	102	52.55113150000001	13.383053750000002
4adf6066f964a5200a7a21e3	52.500561	13.439324	Caf�	103	52.50016730952381	13.440567809523808
4d8e6981cb9b224b36408441	52.535938	13.431196	Gay Bar	104	52.535938	13.431196
4adcda8ef964a520944a21e3	52.507757999999995	13.374308	Mall	28	52.508928448275874	13.374591540229886
4ced53d27db3224ba256212e	52.55415	13.463616	Lake	105	52.55415	13.463616
4b71389bf964a5200e3d2de3	52.513715000000005	13.476273	Department Store	106	52.513921200000006	13.4768456
4c41986cd7fad13a8fbe07da	52.523239000000004	13.403267000000001	Clothing Store	10	52.524242277472524	13.406784934065934
4d5b946e393aa0936a6f8cfe	52.520337	13.460694	Home (private)	107	52.520337	13.460694
4e93f979d5fb27b8eadfbbe5	52.530628	13.414693	Tea Room	108	52.530567000000005	13.4146605
4bcdb161b6c49c7494b89591	52.514157999999995	13.476726999999999	Pet Store	106	52.513921200000006	13.4768456
4e3d44358877b00cfc446392	52.543229000000004	13.497219	Drugstore / Pharmacy	109	52.543229000000004	13.497219
4b003090f964a5204e3b22e3	52.527841	13.381004	Gym / Fitness Center	110	52.5280815	13.3812655
4cf3d202e942548176a577c5	52.457129	13.508863	Grocery Store	111	52.45676233333333	13.509054
4b703427f964a5207c0b2de3	52.541826	13.355464000000001	Grocery Store	55	52.5416675	13.35531
4b2cd4b9f964a520a7c924e3	52.517199	13.386910999999998	Steakhouse	5	52.51485293530997	13.388839533692723
4af5b37af964a5208bfb21e3	52.46872	13.369570000000001	Hardware Store	112	52.46872	13.369570000000001
4adcda88f964a520664921e3	52.52501899999999	13.410294	Asian Restaurant	10	52.524242277472524	13.406784934065934
4ee0e38bf9ab28df8269bd38	52.49983	13.432106	Fried Chicken Joint	113	52.499214517241384	13.429587862068963
4adcda8ff964a520054b21e3	52.563649	13.505284	Mall	114	52.564244599999995	13.505025
4b3f5071f964a5207ca525e3	52.51975899999999	13.450106	Grocery Store	18	52.51950564285713	13.4523215
4adcda81f964a520604821e3	52.50696800000001	13.367572000000001	Art Museum	115	52.50696800000001	13.367572000000001
4b0e4a7df964a520a05623e3	52.510001	13.439838	Hardware Store	116	52.510001	13.439838
4adcda8ff964a5201d4b21e3	52.549420999999995	13.388948000000001	Mall	117	52.54934600000001	13.388757600000002
4ba139b8f964a520c9a337e3	52.49312	13.381433	Sports Bar	118	52.49312	13.381433
4b07ee62f964a520410123e3	52.512493000000006	13.434638	Department Store	119	52.512493000000006	13.434638
4adcda7cf964a520524721e3	52.516273	13.3777	Monument / Landmark	5	52.51485293530997	13.388839533692723
4b9e50def964a52067d936e3	52.505919999999996	13.373789000000002	Coffee Shop	28	52.508928448275874	13.374591540229886
4ba76898f964a520909139e3	52.456438	13.509132000000001	Mall	111	52.45676233333333	13.509054
4c8f9b72b3bcb60cf80d6327	52.547953	13.464475	Grocery Store	120	52.547953	13.464475
4b2281e6f964a520fb4724e3	52.536101	13.432685999999999	Light Rail	121	52.536101	13.432685999999999
4f21bd2ee4b0c41c4fd7dec5	52.49101999999999	13.337919	Home (private)	122	52.49101999999999	13.337919
4c5af8e2d3aee21ea2066c55	52.494756	13.400425	Italian Restaurant	123	52.494577	13.400300999999999
4b24bb05f964a5209c6924e3	52.504729000000005	13.473486999999999	Gym	124	52.504729000000005	13.473486999999999
4adcda91f964a520894b21e3	52.5099	13.373129	Plaza	28	52.508928448275874	13.374591540229886
4b1a81a3f964a52044eb23e3	52.479330000000004	13.351822	Light Rail	125	52.479330000000004	13.351822
4adcda79f964a5208d4621e3	52.499175	13.342920999999999	Gay Bar	126	52.49926765	13.343034399999999
4c2e06477d85a593cc8b53f3	52.487118	13.424798999999998	Plaza	127	52.48727838461538	13.424716846153846
4b17c3c5f964a520efc723e3	52.52715500000001	13.411592	Music Venue	128	52.526517428571424	13.411598142857144
4b6dac5af964a52027852ce3	52.51736	13.440617999999999	Steakhouse	129	52.51746675	13.44118975
4adcda7af964a520e64621e3	52.499318	13.445312	Bar	51	52.49944576190476	13.44533833333333
4b7314a1f964a520269a2de3	52.500523	13.439236	Mexican Restaurant	103	52.50016730952381	13.440567809523808
4ae778a5f964a520a5ab21e3	52.511193000000006	13.443145999999999	Nightclub	130	52.511276	13.4428345
4a1d02fbf964a520667b1fe3	52.514509999999994	13.350126999999999	Historic Site	131	52.514441999999995	13.350190333333332
4b1c2e29f964a520b20324e3	52.52774300000001	13.410186999999999	Subway	10	52.524242277472524	13.406784934065934
4c3f4d15ce54e21ed9d8071a	52.500192000000006	13.422997	Restaurant	132	52.500885755395686	13.418924697841726
4adcda79f964a520c74621e3	52.544008999999996	13.420053	Cocktail Bar	82	52.542944444444444	13.419058666666666
4aeca2a8f964a520b6c921e3	52.502736	13.408325	Nightclub	133	52.50271466666667	13.408702333333332
4adcda79f964a5209f4621e3	52.531020999999996	13.411935	Bar	10	52.524242277472524	13.406784934065934
4adcda74f964a520824521e3	52.501104000000005	13.416689000000002	Bar	132	52.500885755395686	13.418924697841726
4beff84bd4e4d13a40b415a7	52.432885999999996	13.417225	Park	134	52.432885999999996	13.417225
4af353adf964a520a5ec21e3	52.540156999999994	13.353032	Caf�	135	52.540129	13.35277425
4adcda78f964a5206a4621e3	52.444881	13.227345999999999	German Restaurant	136	52.444881	13.227345999999999
4adcda85f964a520f44821e3	52.49602900000001	13.341304999999998	Breakfast Spot	137	52.4959678	13.341860399999998
4d7bbc8b86cfa14356d1baa0	52.56821	13.378666	Italian Restaurant	138	52.56821	13.378666
4f2553b5e4b01dc94c806a90	52.576115	13.561098999999999	Lake	139	52.576115	13.561098999999999
4b56b463f964a5200d1928e3	52.539843000000005	13.401239000000002	Light Rail	140	52.539811500000006	13.401519
4b813652f964a520a49a30e3	52.541252	13.402601	Flea Market	141	52.5411175	13.4027085
4f7ff8c1e4b01cf821fd223d	52.420445	13.195569	Home (private)	142	52.420445	13.195569
4afb2f07f964a520db1b22e3	52.511086999999996	13.460757999999998	German Restaurant	7	52.51120609756097	13.458221105691056
4b4d8c3af964a520ebd326e3	52.546629	13.344843	Light Rail	143	52.54654	13.344821999999999
4b5ad52cf964a52098d628e3	52.434762	13.262047	Restaurant	144	52.434630999999996	13.262195
4b54a8f4f964a52075c527e3	52.52519100000001	13.369423000000001	Sporting Goods Shop	29	52.52510825	13.3692623
4e4676521f6e29f10da57976	52.56435	13.571876000000001	Outdoors & Recreation	145	52.56435	13.571876000000001
4adcda7ff964a520f34721e3	52.51643000000001	13.379044	Plaza	5	52.51485293530997	13.388839533692723
4adcda7ff964a520f84721e3	52.542719999999996	13.403342000000002	Park	146	52.542792999999996	13.403209666666669
4d525cffdcce224be088eb1b	52.455101	13.564607	Skate Park	147	52.455101	13.564607
4adcda81f964a520614821e3	52.51708000000001	13.390851000000001	Art Gallery	5	52.51485293530997	13.388839533692723
4dac537c6e81162ae7ff46a3	52.547951	13.400306	Farm	148	52.547951	13.400306
4b771b51f964a5201c7e2ee3	52.477511	13.439316	Indie Movie Theater	149	52.477091200000004	13.439415
4df3914763659543662c949f	52.510788	13.459710999999999	Flea Market	7	52.51120609756097	13.458221105691056
4adcda79f964a520b44621e3	52.501605000000005	13.418256	Bar	132	52.500885755395686	13.418924697841726
4da0074ba77d816e6dff0f09	52.452546	13.307801999999999	Park	150	52.452546	13.307801999999999
4ba33a3cf964a520c03038e3	52.505747	13.442974	Hockey Arena	151	52.505949	13.442917999999999
4bcaec5acc8cd13a6874becf	52.507183999999995	13.455805999999999	Flea Market	81	52.50853916129032	13.452755483870968
4adcda79f964a5209e4621e3	52.540983	13.402816	Cocktail Bar	141	52.5411175	13.4027085
4cf26c9b88de3704fff1782b	52.565472	13.570976000000002	Light Rail	152	52.565472	13.570976000000002
4dab2f1f0437dccbd81769be	52.54456	13.36875	Restaurant	153	52.5442065	13.369067
4b76f472f964a5202d6e2ee3	52.497818	13.354311	Vietnamese Restaurant	8	52.497304739130435	13.354412434782608
4b16ddd8f964a520a6be23e3	52.539134	13.408275	Caf�	68	52.53972511235956	13.409972146067414
4bdb4d41c79cc9280b1282e9	52.433178000000005	13.193292000000001	Other Great Outdoors	154	52.433178000000005	13.193292000000001
4b56e95df964a520f91e28e3	52.527675	13.327461999999999	Middle Eastern Restaurant	155	52.5276758	13.327226
4adcda8bf964a520e94921e3	52.542134999999995	13.542371	Multiplex	156	52.542035999999996	13.5424005
4bb47ccef187a593342a14f8	52.513518000000005	13.47471	Bank	157	52.51409288888889	13.474146777777777
4adcda78f964a520344621e3	52.518356000000004	13.471676	Beer Garden	158	52.518356000000004	13.471676
4e2eb2ce8877341a514a739e	52.471962	13.335486999999999	Caf�	159	52.471806333333326	13.335620666666665
4c792bd6a86837040b860f4d	52.523141	13.399179	Plaza	10	52.524242277472524	13.406784934065934
4f7ae7ede4b00fc6db153fe8	52.478570999999995	13.444477	Residential Building (Apartment / Condo)	160	52.478570999999995	13.444477
4a91ddfaf964a5202e1c20e3	52.499662	13.439217999999999	Caf�	103	52.50016730952381	13.440567809523808
4b08320ef964a520fc0523e3	52.490821999999994	13.387129999999999	Caf�	161	52.492027404761906	13.386995166666665
4f75c80be4b0c0edd5d13372	52.573288	13.378381	Home (private)	162	52.573288	13.378381
4adcda79f964a5207b4621e3	52.491054000000005	13.387042999999998	Gay Bar	161	52.492027404761906	13.386995166666665
4adcda81f964a520594821e3	52.52999499999999	13.379406	Science Museum	163	52.529241727272726	13.379259545454545
4adcda8df964a5204a4a21e3	52.500401000000004	13.265137	Stadium	164	52.500401000000004	13.265137
4dd2567a1f6ef5f6ccd1abae	52.522567	13.450220999999999	Light Rail	165	52.52237252380952	13.45093438095238
4bdc2b632a3a0f47fcb2b1b6	52.50691	13.436085999999998	Historic Site	166	52.50691	13.436085999999998
4d9755dbdaec224b6e672d3e	52.50036600000001	13.307297	Plaza	167	52.50037699999999	13.307191666666666
4b49bb5bf964a520f17226e3	52.525204	13.392795000000001	Art Gallery	4	52.52763541666667	13.388138493589741
4adcda7ff964a520f54721e3	52.496407999999995	13.437803	Park	168	52.496407999999995	13.437803
4f82b8ace4b0c7b8573a7c03	52.525158	13.303395000000002	Coffee Shop	169	52.52468566666667	13.303161000000001
4afcfb75f964a520b42622e3	52.534445999999996	13.198292000000002	Train Station	170	52.534032	13.197671357142857
4b929ca3f964a520b20934e3	52.418692	13.196413	Monument / Landmark	171	52.418692	13.196413
4aec1ce4f964a52053c521e3	52.475815000000004	13.36549	Train Station	172	52.47617375	13.364756
4ae44d24f964a520eb9921e3	52.520926	13.396435	History Museum	173	52.52066649999999	13.3954719
4c8a0eb59ef0224b5336577b	52.573001	13.381825	Grocery Store	174	52.573001	13.381825
4b9ad06bf964a52064d835e3	52.549599	13.351047	Chinese Restaurant	175	52.549599	13.351047
4f05d84e2c5b4138bf8649e6	52.476271999999994	13.305245000000001	Mongolian Restaurant	176	52.476271999999994	13.305245000000001
4f4fa240e4b07dc4f073bf3f	52.567009	13.51535	Light Rail	177	52.5669915	13.5156285
4d30ee3e5b31a0934cd007de	52.574729000000005	13.27069	Home (private)	178	52.574729000000005	13.27069
4adcda88f964a5205e4921e3	52.497725	13.430786	Burger Joint	113	52.499214517241384	13.429587862068963
4f4e6d976b74b7cdf5d0b97f	52.529042000000004	13.386562	Tech Startup	4	52.52763541666667	13.388138493589741
4b632f18f964a520df682ae3	52.540874	13.405857999999998	Light Rail	68	52.53972511235956	13.409972146067414
4bd459cb046076b0f5ac7771	52.473449	13.495845999999998	Boat or Ferry	179	52.473449	13.495845999999998
4f3fc6b7e4b0b019c62ec56e	52.570102	13.537408	Caf�	180	52.570102	13.537408
4c6fbc80f52cb713f99faaaf	52.517118999999994	13.389642000000002	Automotive Shop	5	52.51485293530997	13.388839533692723
4da4863a22a5f04d8f843a55	52.552932999999996	13.554492999999999	Home (private)	181	52.552932999999996	13.554492999999999
4af085d7f964a520e6dc21e3	52.527162	13.399375	Ramen /  Noodle House	10	52.524242277472524	13.406784934065934
4adcda8af964a520b74921e3	52.547731000000006	13.412428	Movie Theater	19	52.54870244303797	13.412680101265824
4b77156bf964a520ae7b2ee3	52.541301000000004	13.409707999999998	Italian Restaurant	68	52.53972511235956	13.409972146067414
4af588c7f964a520aaf921e3	52.508556999999996	13.373797	Multiplex	28	52.508928448275874	13.374591540229886
4da8f19ffa8cc764970d38a2	52.518551	13.453118	Plaza	18	52.51950564285713	13.4523215
4edf3b7d5c5cced978ecac37	52.467107999999996	13.431863	Mediterranean Restaurant	182	52.46819539285713	13.431247321428572
4e2a4bb2227197a112cdb456	52.524995999999994	13.36945	Train	29	52.52510825	13.3692623
4bd81a535cf276b0b5719c00	52.515205	13.329831	Automotive Shop	183	52.515205	13.329831
4b8ba209f964a52014a532e3	52.52808100000001	13.321191	Automotive Shop	184	52.5280075	13.3211935
4adcda7df964a520664721e3	52.522978	13.402709	Plaza	10	52.524242277472524	13.406784934065934
